period,ABBV,ABM,ABT,ADM,AWR,BDX,BKH,CBSH,CDUAF,CINF,CL,CWT,DOV,ED,EMR,FMCB,FRT,FUL,GPC,GRC,GWW,HRL,HTO,ITW,JNJ,KMB,KO,LOW,MO,MSA,MSEX,NDSN,NFG,NUE,NWN,PEP,PG,PH,PPG,RPM,SCL,SPGI,SWK,SYY,TGT,TNC,TR,UBSI,UVV,WMT
2024-07-31 00:00:00+00:00,178.8448444233,54.4190160106,103.9289810554,59.6193725987,80.6474416173,236.4706184763,56.4869592568,60.5910190371,22.2938576345,127.5918761438,97.0300777243,52.1436542536,182.2910242662,94.2349211463,115.0365714526,952.70349724,106.9952776148,85.2783603869,142.5135405312,40.5403705759,969.0993358925,30.9216451219,58.7936351532,241.4922283398,152.8803711608,130.3607386948,64.844554675,240.8415382548,45.5247726587,186.3352257918,64.9746650354,246.7822372616,56.8760053463,160.1792279672,38.5653346629,166.601405072,156.7721156086,555.4291850445,124.0755858508,119.3660308348,82.6647531774,481.2388555485,101.4801906892,74.5660341427,145.0041706495,106.2402414345,29.6019498376,37.400657224,50.1856371288,67.9450304894
2024-08-30 00:00:00+00:00,189.4508493889,55.976363661,111.1198384383,59.1337879282,80.0126698495,237.7949167213,57.1934485734,59.888758733,24.2864814157,133.8532750573,104.1808980506,54.2563715269,184.5516070864,98.9464357329,104.0512842318,942.8818117014,110.2056150981,84.7441339993,138.783833978,38.4328146876,979.2331916489,31.3453612183,57.6133793515,247.2541344673,161.8605982701,139.6370563465,70.4118201573,243.7746823198,49.9462767978,180.9005926891,61.9120999036,253.6948723464,58.0117781105,149.3361146465,38.7968424248,166.8040244909,167.2847021118,595.7172912947,127.4907140222,114.2458511818,76.1935964977,510.4609983141,98.3479674204,75.8501458852,149.1403752312,96.6313645511,28.5269114518,37.3430142896,51.0123567221,76.6640277192
2024-09-30 00:00:00+00:00,190.5799691168,51.6765170036,111.8457912982,57.9218312974,81.8503472337,237.4570130177,59.1282743032,55.8600615792,25.546992139,133.7553027997,101.5494744285,53.1679100703,190.2162293326,101.4502988663,107.9807283085,953.7445959071,110.1768658072,78.5312789735,136.3232541148,38.4032358154,1032.8120373399,30.5268187594,56.7539154792,257.4009488172,158.152228118,138.4802200053,70.2933397067,265.699688959,48.3457840024,175.6606861276,64.1032438932,259.6970857668,59.3368463355,148.3243089869,39.3756118294,165.3271212885,168.9035234101,627.1011312659,130.1735911461,118.9139612301,75.8206277141,513.8226968845,106.6816107696,75.9376989586,151.3150558752,95.0186981826,29.7267310788,35.9980124886,49.894406363,80.1582317535
2024-10-31 00:00:00+00:00,198.3361786463,52.1988307851,111.7450394186,53.5297004676,81.0346936354,230.0604880581,57.261167474,58.7753173182,24.6280701995,138.3834799683,92.1256563386,50.9517633207,187.8253817645,99.0633476302,106.8947010511,949.8257433772,107.2492993965,72.5994795905,111.9435656283,36.4313109982,1102.8254408203,29.686269603,54.3610899255,256.4776959005,156.0052769774,130.5965414697,63.8861399422,257.9447578958,51.5852546389,164.3785432665,60.1238119838,245.1216943637,59.2585267891,139.9382731589,37.9865652583,161.4673819676,162.0290469379,629.3343267098,122.360817104,125.395806367,71.0014784316,477.7590311553,90.029863842,73.4053615392,145.6647695593,86.6288756025,28.0844984227,36.5607846515,48.6027721095,81.3494376743
2024-11-29 00:00:00+00:00,177.9645713434,56.2421250657,117.0676398673,53.4358992624,84.2942842585,218.5471223087,62.6220468364,69.3548744355,24.9729897026,157.0534090984,94.996288251,50.4732159273,204.7746061212,98.8539412385,131.4603567962,1070.5637237027,112.8710824125,76.2800489985,123.684464447,42.1928698852,1200.4237454112,31.5131169632,54.8191003019,272.5756909061,152.4861626929,135.6284696215,63.1573821064,268.3874666522,54.6921153663,172.6745109104,64.6261537652,258.0754004275,62.6262672839,152.615986146,42.8020388177,158.9104261958,175.8404586153,699.2851080396,122.9058767738,136.9084258328,75.8549801021,520.5868311342,87.4434668498,75.5208462747,129.6337260728,87.7221248892,31.8682515527,41.014447113,54.5206273153,91.8221230613
2024-12-31 00:00:00+00:00,172.8765337983,50.349343377,111.4887660637,49.4428870098,76.7946521225,224.4840410508,57.1974743385,61.7681036082,23.5401132443,142.0077766704,89.3729956007,44.6952701306,186.5746289866,87.6900007626,122.8648719288,1050.2328346379,108.3233405579,66.9446964029,114.8773633886,37.5575968555,1049.7508162433,30.4830860048,48.4241944878,250.5158392999,142.2653302925,128.6952965276,61.3635862975,243.1377850081,50.4902648705,164.687035692,51.975465658,206.9033173127,59.9095580184,115.6878307291,38.641000813,149.1062939957,164.4519295262,632.7590087728,118.0437965798,121.4004242901,63.8207699949,496.1969330918,78.4889430226,74.8842420718,132.4456737247,80.9322716105,31.2151670664,36.766114444,52.344383788,89.8853351933
2025-01-31 00:00:00+00:00,180.6205821225,52.7660842088,126.7659858629,50.1377494361,73.6129900042,244.9960266416,57.402728433,66.2190550638,22.8059346399,135.4360876317,85.7171961942,44.6558302276,202.5667400426,92.1221637508,128.8331324711,1030.4171207768,106.1721320594,62.6292039703,114.3755866214,38.0132006149,1058.3356576038,29.4115784104,49.4178644681,256.0486074813,149.6727285577,127.6444420764,62.5660208507,257.3232128193,50.432329971,163.6538299423,50.010214344,218.5893725965,69.1408429142,127.3051846503,39.471254875,147.7629057097,163.8221450089,703.4137653143,114.0217099153,125.3961244967,62.5285720243,519.4908798333,86.0944228671,71.9000661422,135.1204531985,84.8930193564,29.9889603799,37.6962824525,51.5294963906,97.6551688165
2025-02-28 00:00:00+00:00,205.3024485104,53.7252877636,136.7542695923,46.7068223725,76.098416692,223.1581336368,60.4809890816,64.4842744297,23.7815480409,146.0693769634,90.1365256866,45.1618554522,198.1957619275,100.6581142629,121.0804424724,1030.4171207768,103.0347616838,56.4946434815,122.8664366218,37.9588704916,1019.0524670238,28.087174446,52.2475940424,260.8107400946,163.6319314138,139.4690099198,70.184725028,246.0423151645,53.9277355712,163.1546763042,49.8332694986,208.7328996609,74.2452004447,136.2660105417,40.420463409,150.4889052974,171.5696227986,666.6570025716,112.5498842371,122.7118946595,60.9207226412,532.7400967918,84.5889679879,74.4834201369,122.7962481843,86.2182319481,29.9213741846,35.3855492944,52.0048249529,98.1028544926
2025-03-31 00:00:00+00:00,205.7837105291,46.8328663442,131.4430393552,47.5083589428,78.2260703596,227.6873558052,59.9570445864,61.9614515496,25.1351301271,146.8522908649,92.637846406,48.152772612,175.172467955,109.651111666,109.162566505,990.9144951947,95.6067196728,55.8773245009,118.1683911322,34.9333076627,985.7429896888,30.3533767851,54.2513939278,246.5144623116,164.4450339696,140.8907425265,71.1093583112,230.7933122821,58.9965897693,146.2013406662,63.7205779944,200.9858224068,78.6930013491,119.8312214621,42.239779766,148.3174393792,168.1942885259,606.1651419024,108.7027896249,114.5799658908,54.6524298125,507.1481305128,75.9120651006,73.9904136493,103.1472670679,79.4351201231,31.3964740566,34.3096657303,54.3717671817,87.5772141715
2025-04-30 00:00:00+00:00,193.398335372,48.4720033198,130.1659410963,47.2510755993,80.6420509261,205.849011236,60.2041882162,60.4778815222,27.6545712365,138.3922787118,91.64125,50.3288884193,170.156999411,111.7927736716,104.6522926427,990.7856930546,92.9348882594,54.04,116.5913578781,35.6896983699,1022.1459175851,29.6115435795,56.2849532175,238.4633065327,154.9951957295,130.5483198576,72.0327275269,222.3926356555,58.1414242728,156.8955964802,62.7463788301,188.8800433951,76.2981265763,118.8653224691,43.1,134.1128346741,161.4697983053,603.3828753138,108.2156897902,106.2576641346,50.2039762231,499.1132113028,59.2643359435,70.9039114771,95.5762813862,71.8750880011,31.9150943396,33.9336151685,57.4141626366,97.0142849776
2025-05-30 00:00:00+00:00,184.4867462639,52.3605042017,132.9832995154,48.27,78.87,171.555752809,58.47,62.7380855237,27.97,149.934081426,92.3867857143,47.25,177.75,104.49,119.38,990.2903002081,94.3780379813,55.82,125.4882058591,36.5,1087.56,30.3840186294,52.48,243.6021306533,155.21,142.4163489355,71.5859359709,224.5513045559,59.5765295888,162.97,57.95,211.218443843,82.0219766555,108.8976431701,40.97,130.0275270535,168.7402597902,664.7,110.8,113.3149647314,54.29,512.86,64.6062229387,72.4927946475,94.01,74.42,35.5554097877,35.7643876404,64.4295880351,98.72
2025-06-30 00:00:00+00:00,184.00102005,46.9504160183,135.4024447305,52.78,76.66,172.25,56.1,62.17,27.5585,148.92,90.3589285714,45.48,183.23,100.35,133.33,990.0,93.8936932116,60.15,121.31,36.72,1040.24,29.9581669993,51.97,247.25,152.75,128.92,70.75,220.7114603368,58.63,167.53,54.18,214.37,84.71,129.54,39.72,132.04,158.2417928646,698.47,113.75,109.3334129137,54.58,527.29,67.75,75.2137570767,98.65,77.48,33.45,36.43,57.3846032599,97.78
2025-07-31 00:00:00+00:00,191.22,47.0,128.01,54.2,73.26,182.38,56.53,61.44,28.37,152.42,86.86,45.0,184.05,102.24,147.61,1010.0,94.84,58.6,133.46,41.33,1055.07,28.7,48.5,259.5,168.11,127.93,69.38,230.04,59.36,178.67,52.25,220.21,87.83,140.64,40.62,143.89,156.61,734.86,112.23,120.26,55.24,530.79,68.61,78.38,104.18,82.77,39.51,36.19,54.84,98.33
